language,error_type,buggy_code,fixed_code,line_no
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
C++,UnreachableCode,"return 0;
cout << ""Hi"";","cout << ""Hi"";",2.0
Python,DivisionByZero,"def calculate():
    denominator = 0
    return 67 / denominator",,
C,DuplicateDefinition,int x = 5; int x = 10;,int x = 5; x = 10;,1.0
C++,MissingInclude,"int main() { cout << ""Hi""; return 0; }","#include <iostream>
using namespace std;
int main() { cout << ""Hi""; return 0; }",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
C,DuplicateDefinition,"#include <stdio.h>
int x = 10;
int x = 20;
int main() {
    printf(""%d\n"", x);
    return 0;
}",,
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Python,NameError,print(undefined_var),"undefined_var = 10
print(undefined_var)",1.0
Python,MutableDefault,"def process(data, cache={}): cache[data] = True","def process(data, cache=None):
    if cache is None: cache = {}
    cache[data] = True",1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
C++,MissingInclude,"cout << ""Hello"";","#include <iostream>
using namespace std;
cout << ""Hello"";",1.0
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
C,TypeMismatch,"int a = 10;
void *v = a;","int a = 10;
void *v = (void*)&a;",2.0
C,UnmatchedBracket,"int calc(int a, int b { return a + b; }","int calc(int a, int b) { return a + b; }",1.0
C++,MissingDelimiter,"double price = 19.99
return price;","double price = 19.99;
return price;",1.0
C++,DivisionByZero,int result = 10 / 0;,int result = 10 / 1;  // Avoid division by zero,1.0
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
Python,NameError,value = get_reslt(),,
Python,MissingImport,"ftp = ftplib.FTP('ftp.example.com')
ftp.login('user', 'pass')",,
C,UndeclaredIdentifier,"printf(""%d"", x);","int x = 10;
printf(""%d"", x);",1.0
Python,MissingDelimiter,"try
    pass
except Exception
    pass",,
C,InvalidAssignment,"""string"" = value;",,
C++,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
Python,NameError,print(name),"name = 'John'
print(name)",1.0
Python,WildcardImport,from os import *,"from os import path, getcwd",1.0
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
C,DivisionByZero,"int hours = 40;
int days = 0;
int avg = hours / days;","int hours = 40;
int days = 0;
int avg = (days > 0) ? hours / days : 0;",3.0
Python,MissingImport,request.get('url'),"import requests
request.get('url')",1.0
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
C++,UndeclaredIdentifier,cout << x;,"int x = 10;
cout << x;",1.0
Python,InfiniteLoop,"data = get_data()
while data:
    process(data)",,
Java,UnusedVariable,"int x = 10;
System.out.println(""Hi"");","System.out.println(""Hi"");",1.0
Python,InvalidAssignment,'string' = value,,
C,MissingDelimiter,"printf(""Hello"")",,
Python,MissingImport,df = pd.DataFrame(),"import pandas as pd
df = pd.DataFrame()",1.0
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
Java,TypeMismatch,int[] arr = 42;,,
C,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,TypeMismatch,a = 74 / 'string',,
Python,MissingDelimiter,"except ValueError
    print('Error')","except ValueError:
    print('Error')",1.0
Python,WildcardImport,from datetime import *,"from datetime import datetime, timedelta",1.0
Python,LineTooLong,"combined_result = first_transformation(second_transformation(third_transformation(fourth_transformation(original_data, param1), param2), param3), param4)",,
C,TypeMismatch,"char *str = ""Hello"";
int len = str;","char *str = ""Hello"";
int len = strlen(str);",2.0
Python,MissingDelimiter,"def function_9()
    return 46",,
Java,MissingDelimiter,break,,
Python,NoError,"with open('file.txt', 'r') as f:\n    data = f.read()","with open('file.txt', 'r') as f:\n    data = f.read()",
C++,MissingDelimiter,int z = 30,int z = 30;,1.0
C,MissingDelimiter,"printf(""Hello"")","printf(""Hello"");",1.0
Java,MissingDelimiter,"String msg = ""Error""
throw new Exception(msg);","String msg = ""Error"";
throw new Exception(msg);",1.0
Python,WildcardImport,"from hashlib import *
h = md5(b'hello')",,
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
C,MissingDelimiter,int y = 20,int y = 20;,1.0
Python,ImportError,"import nonexistent_module
result = nonexistent_module.process()",,
Python,InvalidAssignment,"max(a, b) = maximum",,
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Python,ImportError,"import randomm
randomm.randint(1,10)","import random
random.randint(1,10)",1.0
C,MissingDelimiter,"char* name = ""value""",,
C++,MissingInclude,"int main() {
    map<string,int> m;
    m[""a""] = 1;
    return 0;
}",,
C++,DivisionByZero,int r = 75 / (c - c);,"int r = 75 / max(c - c, 1);",1.0
Java,DivisionByZero,"public int calculate() {
    int denominator = 0;
    return 81 / denominator;
}",,
Python,TypeMismatch,a = 33 / 'string',,
Python,UnclosedString,print('Hello),print('Hello'),1.0
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
Java,DivisionByZero,"float points = 100.0f;
float games = 0.0f;
float ppg = points / games;","float points = 100.0f;
float games = 0.0f;
float ppg = (games > 0) ? points / games : 0;",3.0
C,DivisionByZero,int r = 25 / (b - b);,int r = 25 / ((b - b) ? (b - b) : 1);,1.0
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
C,TypeMismatch,"float f = 3.14;
int i = f;","float f = 3.14;
int i = (int)f;",2.0
C++,TypeMismatch,"int x = 10;
string y = x;","int x = 10;
string y = to_string(x);",2.0
Java,TypeMismatch,"String size = ""100"";
for (int i = 0; i < size; i++) { }","int size = 100;
for (int i = 0; i < size; i++) { }",2.0
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
Python,WildcardImport,"from csv import *
reader = reader(open('data.csv'))",,
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Java,DivisionByZero,int result = 60 / 0;,,
Python,NoError,pi = 3.14159,pi = 3.14159,
C++,UndeclaredIdentifier,"#include <iostream>
using namespace std;
int main() {
    int result = x * factor;
    cout << result << endl;
    return 0;
}",,
Java,TypeMismatch,boolean flag = 73;,,
C,NoError,"#include <stdio.h>\nint add(int a, int b) {\n    return a + b;\n}\nint main() {\n    printf(""%d\\n"", add(5, 3));\n    return 0;\n}","#include <stdio.h>\nint add(int a, int b) {\n    return a + b;\n}\nint main() {\n    printf(""%d\\n"", add(5, 3));\n    return 0;\n}",
Python,WildcardImport,from math import *,from math import sqrt,1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
C,MissingDelimiter,float pi = 3.14,float pi = 3.14;,1.0
Java,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
C,DivisionByZero,"long n = 1000;
long d = 0;
long r = n / d;","long n = 1000;
long d = 0;
long r = (d != 0) ? n / d : 0;",3.0
C++,TypeMismatch,"float f = 2.5;
int *ptr = f;","float f = 2.5;
int *ptr = reinterpret_cast<int*>(&f);",2.0
C++,MissingDelimiter,"int main() {
    int x = 10
    return 0;
}","int main() {
    int x = 10;
    return 0;
}",2.0
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
Java,DuplicateDefinition,"public class Main {
    public static void print() {
        System.out.println(""first"");
    }
    public static void print() {
        System.out.println(""second"");
    }
    public static void main(String[] args) {
        print();
    }
}",,
C,MissingDelimiter,"for (int i = 0; i < 10; i++) {
    count++
}","for (int i = 0; i < 10; i++) {
    count++;
}",2.0
Python,UnclosedString,print('Hello),print('Hello'),1.0
Python,MissingImport,"plt.plot([1,2,3])","import matplotlib.pyplot as plt
plt.plot([1,2,3])",1.0
C,DuplicateDefinition,int x = 5; int x = 10;,int x = 5; x = 10;,1.0
Python,NoError,"triple = (1, 2, 3)","triple = (1, 2, 3)",
Python,InvalidAssignment,len(array) = size,,
Java,InvalidAssignment,"""hello"" = str;","str = ""hello"";",1.0
Java,UndeclaredIdentifier,System.out.println(x);,"int x = 10;
System.out.println(x);",1.0
Python,DivisionByZero,"total_hours = 40
days_worked = 0
avg_hours = total_hours / days_worked","total_hours = 40
days_worked = 0
avg_hours = total_hours / days_worked if days_worked > 0 else 0",3.0
Python,DivisionByZero,result = 100 / (x - x),"result = 100 / max(x - x, 1)",1.0
Python,MutableDefault,"def append_to(element, lst=[]): lst.append(element)","def append_to(element, lst=None):
    if lst is None: lst = []
    lst.append(element)",1.0
C,MissingInclude,"int main() { scanf(""%d"", &x); return 0; }","#include <stdio.h>
int main() { int x; scanf(""%d"", &x); return 0; }",1.0
C++,TypeMismatch,"bool flag = ""true"";
if (flag) { cout << ""OK""; }","bool flag = true;
if (flag) { cout << ""OK""; }",1.0
C,TypeMismatch,char c = 36.5;,,
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
C++,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
C,UnmatchedBracket,"int arr[] = {1, 2, 3;","int arr[] = {1, 2, 3};",1.0
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
Python,TypeMismatch,result = 'string' + 50,,
C++,UnclosedString,"cout << ""Hello;","cout << ""Hello"";",1.0
Python,InvalidAssignment,44 = x,,
Python,WildcardImport,"from json import *
data = loads('{""a"":1}')",,
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
C,UnclosedString,"printf(""Hello);","printf(""Hello"");",1.0
Java,UndeclaredIdentifier,System.out.println(x);,"int x = 10;
System.out.println(x);",1.0
Python,NoError,def square(x):\n    return x * x,def square(x):\n    return x * x,
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
C++,MissingInclude,"int main() {
    auto ptr = make_shared<int>(42);
    return 0;
}",,
Python,UnclosedString,print('Hello),print('Hello'),1.0
C,UnusedVariable,"int x = 10;
printf(""Hi"");","printf(""Hi"");",1.0
Java,MissingDelimiter,"System.out.println(""Hi"")","System.out.println(""Hi"");",1.0
C,MissingInclude,"int main() { strlen(""test""); return 0; }","#include <string.h>
int main() { strlen(""test""); return 0; }",1.0
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,NameError,print(name),"name = 'John'
print(name)",1.0
Java,UnclosedString,"String s = ""hello;","String s = ""hello"";",1.0
Java,InvalidAssignment,x + y = z;,,
C,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,DivisionByZero,x = 100 / (5 - 5),"x = 100 / max(5 - 5, 1)",1.0
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
C++,UnusedVariable,"int compute(int x) {
    int temp = x * 2;
    int result = x + 1;
    return result;
}",,
C,UndeclaredIdentifier,"printf(""%d"", x);","int x = 10;
printf(""%d"", x);",1.0
Java,DuplicateDefinition,"public class Main {
    public static int value = 10;
    public static int value = 20;
    public static void main(String[] args) {
        System.out.println(value);
    }
}",,
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
Python,DivisionByZero,result = 100 / (x - x),"result = 100 / max(x - x, 1)",1.0
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
Java,UnreachableCode,"public class Main {
    public static void main(String[] args) {
        return;
        System.out.println(""unreachable"");
    }
}",,
Python,IndentationError,"while True:
break","while True:
    break",2.0
C,UnusedVariable,"int x = 10; printf(""Hi"");","printf(""Hi"");",1.0
C,InfiniteLoop,"while (1) {
}","while (condition) {
}",1.0
C++,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Python,IndentationError,"class Dog:
    def __init__(self, name):
        self.name = name
    def bark(self):
    print('Woof')",,
Python,MutableDefault,"def add_item(x, items=[]): items.append(x)","def add_item(x, items=None):
    if items is None: items = []
    items.append(x)",1.0
Java,MissingDelimiter,"System.out.println(""Hi"")","System.out.println(""Hi"");",1.0
Java,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
C++,UndeclaredIdentifier,cout << x;,"int x = 10;
cout << x;",1.0
Java,InvalidAssignment,getValue() = result;,,
C,UndeclaredIdentifier,"#include <stdio.h>
int main() {
    int result = x + y;
    printf(""%d\n"", result);
    return 0;
}",,
Python,DivisionByZero,"numbers = [9, 8, 9, 8, 10]
result = 35 / numbers[4]",,
Java,DivisionByZero,double result = 92.0 / 0.0;,,
C,InvalidAssignment,5 = x;,int x = 5;,1.0
C,TypeMismatch,char c = 95.5;,,
C,DivisionByZero,"float dist = 50.0;
float time = 0.0;
float speed = dist / time;","float dist = 50.0;
float time = 0.0;
float speed = (time > 0) ? dist / time : 0;",3.0
Python,ImportError,"from os import pathh
pathh.exists('file')","from os import path
path.exists('file')",1.0
C++,UnclosedString,"string msg = ""error;","string msg = ""error"";",1.0
Java,DivisionByZero,"int a = 15;
int b = 3 - 3;
int c = a / b;","int a = 15;
int b = 3 - 3;
int c = (b != 0) ? a / b : 0;",3.0
C,UnmatchedBracket,"if (x > 5 { printf(""big""); }","if (x > 5) { printf(""big""); }",1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Python,DivisionByZero,"def calculate():
    denominator = 0
    return 69 / denominator",,
C,TypeMismatch,"float x = ""text"";",,
C,LineTooLong,"#include <stdio.h>
int main() {
    printf(""This is a very long message that exceeds the recommended line length: value1=%d, value2=%d, value3=%d, value4=%d\n"", v1, v2, v3, v4);
    return 0;
}",,
C,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
C,TypeMismatch,"double d = ""hello"";",,
Python,MissingImport,df = pd.DataFrame(),"import pandas as pd
df = pd.DataFrame()",1.0
C++,TypeMismatch,"char *str = ""test"";
int val = str;","char *str = ""test"";
int val = strlen(str);",2.0
Python,NameError,total = count * 2,"count = 5
total = count * 2",1.0
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
C++,TypeMismatch,"vector<int> vec = {1, 2, 3};
int size = vec;","vector<int> vec = {1, 2, 3};
int size = vec.size();",2.0
