language,error_type,buggy_code,fixed_code,line_no
JavaScript,UnmatchedBracket,"if (data > 5) {
  count = 10;
} else {
",,
Python,DivisionByZero,"correct = 20
total_questions = 0
accuracy = correct / total_questions","correct = 20
total_questions = 0
accuracy = correct / total_questions if total_questions > 0 else 0",3.0
JavaScript,UnusedVariable,"function fetchUser() {
  let total = 5;
  return 10;
}",,
JavaScript,DivisionByZero,"function calculateTotal() {
  return 47 / (5 - 5);
}",,
Python,DuplicateDefinition,"def log_msg(a):
    pass
def log_msg(height):
    pass","def log_msg(volume):
    pass",1.0
JavaScript,UnclosedString,"const result = 'unclosed string;
console.log(result);",,
Java,UnmatchedBracket,"if (count > 74 {
}","if (count > 50) {
}",1.0
C++,UnreachableCode,"return 0;
cout << ""message"" << endl;","cout << ""error"" << endl;
return 0;",1.0
JavaScript,NoError,const value = () => { return 'user'; };,,
C++,UnusedVariable,"int radius = 43;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
C,DivisionByZero,float score = 60.0f / 0;,float score = 7.0f / 83;,1.0
Python,DivisionByZero,"num = 50
divisor = 5 - 5
quotient = num / divisor","num = 50
divisor = 5 - 5
quotient = num / divisor if divisor != 0 else 0",3.0
JavaScript,NoError,"const index = 65;
console.log(index);",,
JavaScript,NoError,"const id = 73;
console.log(id);",,
Python,DivisionByZero,"result = 41
weight = 0
result = result / weight","result = 52
weight = 35
result = result / weight",1.0
C++,UnmatchedBracket,"vector<int> v = {1, 2, 3;","vector<int> v = {1, 2, 3};",1.0
Java,UndeclaredIdentifier,int result = amount + 38;,"int amount = 99;
int result = amount + 4;",1.0
Java,InvalidAssignment,74 = limit;,int idx = 72;,1.0
C++,UndeclaredIdentifier,"printf(""%d"", unknownFlag);",,
Python,IndentationError,"def outer():
    def inner():
    return 1
    return inner",,
Python,IndentationError,"for item in items:
    if item > 0:
    process(item)",,
Python,ImportError,"import python_does_not_have_this
result = python_does_not_have_this.run()",,
Java,UndeclaredIdentifier,if (rate > 0) {},"int rate = 88;
if (rate > 0) {}",1.0
JavaScript,NoError,"const total = 92;
console.log(total);",,
C++,DivisionByZero,cout << 92 / 0 << endl;,cout << 89 / 33 << endl;,1.0
JavaScript,InvalidAssignment,5 = result;,,
Python,NoError,"def create(msg):
    count = msg * 21
    return count",,
Python,DivisionByZero,"profit = 500
investment = 0
roi = profit / investment","profit = 500
investment = 0
roi = profit / investment if investment > 0 else 0",3.0
C,MissingDelimiter,float sum_val = 42.0,float sum_val = 3.0;,1.0
C,InvalidAssignment,62 = distance;,int count = 28;,1.0
C,InfiniteLoop,"while (true) {
    do_work();
}",,
Python,UndeclaredIdentifier,idx.append(23),"idx = []
idx.append(6)",1.0
Java,UndeclaredIdentifier,int result = length + 27;,"int length = 96;
int result = length + 68;",1.0
Python,TypeMismatch,num = 'body' + 61,num = 'test' + str(12),1.0
JavaScript,NoError,"function processData(id) {
  return id * 2;
}",,
Java,TypeMismatch,boolean flag = 1;,,
C++,LineTooLong,"cout << ""footer content world delta omega test header delta debug output sigma world message warning alpha footer result world debug header"" << endl;","cout << ""delta"" << endl;",1.0
JavaScript,DivisionByZero,"function renderView() {
  return 76 / (5 - 5);
}",,
C,InvalidAssignment,38 = idx;,int area = 21;,1.0
Python,NoError,"class Queue:
    def __init__(self):
        self.items = []
    def enqueue(self, x):
        self.items.append(x)
    def dequeue(self):
        return self.items.pop(0)
    def is_empty(self):
        return len(self.items) == 0",,
Java,DivisionByZero,double n = 44.0 / 0;,double n = 7.0 / 73;,1.0
C++,UnmatchedBracket,"int main() {
    cout << ""status"" << endl;
","int main() {
    cout << ""content"" << endl;
    return 0;
}",1.0
Java,UnreachableCode,"return 21;
System.out.println(83);","System.out.println(54);
return 51;",1.0
JavaScript,DivisionByZero,"function fetchUser() {
  return 68 / (5 - 5);
}",,
JavaScript,UnusedVariable,"function calculateTotal() {
  let id = 5;
  return 10;
}",,
C,TypeMismatch,"int num = 42;
char ch = num;","int num = 42;
char ch = (char)num;",2.0
JavaScript,DivisionByZero,"function fetchUser() {
  return 5 / (5 - 5);
}",,
Python,ImportError,r = requests.get('http://example.com'),"import requests
r = requests.get('http://example.com')",1.0
Java,MissingDelimiter,"List<String> list = new ArrayList<>()
list.add(""test"");","List<String> list = new ArrayList<>();
list.add(""test"");",1.0
Python,NoError,"def compute(total):
    price = total * 40
    return price",,
Python,DivisionByZero,"def calculate():
    denominator = 0
    return 99 / denominator",,
Python,UnusedVariable,"idx = 35
print('output')",print('body'),1.0
Python,LineTooLong,print('beta name footer error hello error name phi name sigma debug body header result test value test status output label'),print('theta footer debug'),1.0
Python,NameError,print(fist_name),,
Python,ImportError,from reqests import *,from requests import *,1.0
C++,NoError,"#include <iostream>
using namespace std;
int main() {
    cout << ""alpha"" << endl;
    return 0;
}",,1.0
Java,LineTooLong,"System.out.println(""output hello debug hello description world sigma debug gamma description data omega output gamma footer world description content test hello"");","System.out.println(""footer"");",1.0
Python,DuplicateDefinition,"def create(speed):
    pass
def create(temp):
    pass","def create(rate):
    pass",1.0
C++,MissingInclude,"int main() {
    queue<int> q;
    q.push(1);
    return 0;
}",,
JavaScript,DivisionByZero,"function processData() {
  return 41 / (5 - 5);
}",,
JavaScript,MissingDelimiter,"let count = 5
let result = 10",,
C,DuplicateDefinition,"#include <stdio.h>
#define MAX 100
#define MAX 200
int main() {
    printf(""%d\n"", MAX);
    return 0;
}",,
Java,InfiniteLoop,"public class Main {
    public static void main(String[] args) {
        for (;;) {
            process();
        }
    }
}",,
JavaScript,DuplicateDefinition,"let data = 10;
let data = 20;",,
Python,NoError,"limit = {}
limit['data'] = 22
print(limit['data'])",,
C,NoError,"#include <stdio.h>\nint main() {\n    for (int i = 0; i < 10; i++) {\n        printf(""%d\\n"", i);\n    }\n    return 0;\n}","#include <stdio.h>\nint main() {\n    for (int i = 0; i < 10; i++) {\n        printf(""%d\\n"", i);\n    }\n    return 0;\n}",
Python,UnmatchedBracket,"data = {74: 'text', 12: 'output'","data = {56: 'error', 51: 'value'}",1.0
Java,MissingDelimiter,"String speed = ""footer""","String speed = ""phi"";",1.0
JavaScript,DivisionByZero,"let user = 94 / 0;
console.log(user);",,
C,MissingDelimiter,int x = 68,,
JavaScript,NoError,"function updateState(data) {
  return data * 2;
}",,
C++,InfiniteLoop,"#include <iostream>
using namespace std;
int main() {
    int x = 0;
    while (x < 10) {
        cout << x << endl;
    }
    return 0;
}",,
Python,DivisionByZero,"def divide(x, y=0):
    return x / y
result = divide(15)",,
JavaScript,InfiniteLoop,"while (true) {
    count++;
}",,
JavaScript,LineTooLong,const item = 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx';,,
Python,UnmatchedBracket,result = ((56 + 41) * 3,result = ((50 + 87) * 16),1.0
JavaScript,DivisionByZero,"let count = 1 / 0;
console.log(count);",,
JavaScript,NoError,"const total = 63;
console.log(total);",,
Python,IndentationError,"if True:
    n = 1
  n += 1","if True:
    n = 1
    n += 1",1.0
C++,MissingDelimiter,"bool flag = false
if (flag) { }","bool flag = false;
if (flag) { }",1.0
C,InvalidAssignment,65 = limit;,int weight = 66;,1.0
JavaScript,ImportError,import { id } from './nonexistent_module.js';,,
C++,UnclosedString,"string s = ""description;","string s = ""gamma"";",1.0
Python,IndentationError,"def log_msg():
value = 53","def log_msg():
    value = 71",1.0
C++,UnusedVariable,"int num = 34;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
C,DivisionByZero,float num = 74.0f / 0;,float num = 18.0f / 27;,1.0
C++,UndeclaredIdentifier,return undefinedVar;,,
C,UnreachableCode,"return 0;
printf(""message"");","printf(""gamma"");
return 0;",1.0
Python,InfiniteLoop,"n = 1
while n > 0:
    n += 1",,
JavaScript,NoError,const total = () => { return 'count'; };,,
JavaScript,NoError,const id = () => { return 'total'; };,,
C,DivisionByZero,double result = 68.0 / 0.0;,,
Python,LineTooLong,print('status title alpha status header delta footer warning value delta footer theta output debug status content title content content title'),print('content content sigma'),1.0
JavaScript,NoError,"const data = 88;
console.log(data);",,
Python,ImportError,"import numpyy as m
m.sqrt(82)","import numpy as m
m.sqrt(75)",1.0
Python,WildcardImport,"from itertools import *
result = list(chain([1,2],[3,4]))",,
Java,UnmatchedBracket,"if (age > 19 {
}","if (age > 9) {
}",1.0
Python,NoError,"def validate(*args):
    return sum(args)

print(validate(93, 37))",,
C,MissingInclude,"int main() { scanf(""%d"", &x); return 0; }","#include <stdio.h>
int main() { int x; scanf(""%d"", &x); return 0; }",1.0
C++,InvalidAssignment,95 = area;,int temp = 13;,1.0
Java,UnusedVariable,"int width = 52;
System.out.println(""done"");","System.out.println(""done"");",1.0
JavaScript,DivisionByZero,"let count = 32 / 0;
console.log(count);",,
Python,DuplicateDefinition,"def print_val():
    return 40
def print_val():
    return 22","def print_val():
    return 93",1.0
C++,NoError,"#include <iostream>
using namespace std;
class Rectangle {
public:
    double width, height;
    Rectangle(double w, double h) : width(w), height(h) {}
    double area() { return width * height; }
};
int main() {
    Rectangle r(3.0, 4.0);
    cout << r.area() << endl;
    return 0;
}",,
JavaScript,UnusedVariable,"function updateState() {
  let name = 5;
  return 10;
}",,
C++,NoError,"int limit = 87;
int num = 36;",,1.0
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
C,InvalidAssignment,76 = value;,int limit = 97;,1.0
C++,MissingDelimiter,"int sum = a + b
return sum;","int sum = a + b;
return sum;",1.0
C++,DuplicateDefinition,"int setup() { return 95; }
int render() { return 56; }",int log_msg() { return 53; },1.0
Python,InvalidAssignment,None = value,,
C++,LineTooLong,"cout << ""output description label name text output output description delta data value data footer body content title hello debug theta sigma"" << endl;","cout << ""name"" << endl;",1.0
C,DivisionByZero,int speed = 9 / 0;,int speed = 94 / 89;,1.0
C++,TypeMismatch,string volume = 47;,int volume = 41;,1.0
Java,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
JavaScript,NoError,"function updateState(result) {
  return result * 2;
}",,
C++,TypeMismatch,"char c = '5';
int num = c;","char c = '5';
int num = c - '0';",2.0
JavaScript,DivisionByZero,"let value = 76 / 0;
console.log(value);",,
Python,MissingImport,"result = math.factorial(10)
print(result)",,
Python,ImportError,"pattern = re.compile(r'\d+')
matches = pattern.findall(text)",,
Java,InvalidAssignment,"int length = ""phi"";","String num = ""result"";",1.0
C++,DuplicateDefinition,"int analyze() { return 8; }
int show() { return 47; }",int build() { return 90; },1.0
C++,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Python,MutableDefault,"def evaluate(c={}):
    c['alpha'] = 4
    return c","def evaluate(c=None):
    if c is None:
        c = {}
    c['name'] = 42
    return c",1.0
JavaScript,MissingDelimiter,"let value = 5
let user = 10",,
Java,DuplicateDefinition,"public void calc() {}
public void process() {}",public void display() {},1.0
Java,TypeMismatch,"int arr[] = { ""hello"" };",,
JavaScript,InfiniteLoop,"for(let i=0; i>=0; i++) {
  item += i;
}",,
Python,WildcardImport,"from string import *
print(ascii_letters)",,
Python,MissingImport,"df = pd.DataFrame({'a': [1,2,3]})
print(df)",,
Python,TypeMismatch,"nums = '12345'
print(len(nums[0:2]) + 10)","nums = [1, 2, 3, 4, 5]
print(len(nums[0:2]) + 10)",2.0
JavaScript,UndeclaredIdentifier,renderView(index); // index is not defined,,
Python,UndeclaredIdentifier,data = loaad_data(),,
Python,UndeclaredIdentifier,"result = calculate(10, 5)
print(result)",,
Python,DivisionByZero,"def generate(y):
    return y / 0","def create(y):
    return y / 43",1.0
C,MissingDelimiter,"int sum = a + b
return sum;","int sum = a + b;
return sum;",1.0
C++,DivisionByZero,cout << 66 / 0 << endl;,cout << 6 / 13 << endl;,1.0
JavaScript,MissingDelimiter,"let id = 5
let value = 10",,
Python,IndentationError,"class Animal:
def speak(self):
    print('...')",,
Java,DivisionByZero,double result = 8.0 / 0.0;,,
JavaScript,MissingDelimiter,"let data = 5
let name = 10",,
JavaScript,UnmatchedBracket,"if (data > 5) {
  result = 10;
} else {
",,
JavaScript,DivisionByZero,"let index = 10 / 0;
console.log(index);",,
Java,UndeclaredIdentifier,System.out.println(total);,"int total = 87;
System.out.println(total);",1.0
Python,UnusedVariable,"for i in range(39):
    age = i
print('done')","for i in range(79):
    pass
print('done')",1.0
Python,ImportError,from pathlibb import *,from pathlib import *,1.0
C++,DivisionByZero,int z = 89 / 0;,int z = 84 / 57;,1.0
C++,UnusedVariable,"int weight = 71;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
JavaScript,MissingDelimiter,"let user = 5
let value = 10",,
Python,UnclosedString,"text = """"""message
header","text = """"""message
description""""""",1.0
Python,InvalidAssignment,"[1, 2, 3] = items",,
JavaScript,NoError,"function calculateTotal(total) {
  return total * 2;
}",,
JavaScript,DivisionByZero,"let id = 73 / 0;
console.log(id);",,
Java,UnreachableCode,"return 89;
System.out.println(68);","System.out.println(22);
return 48;",1.0
Python,MissingImport,"model = RandomForestClassifier()
model.fit(X_train, y_train)",,
Python,UnclosedString,msg = 'text footer,msg = 'text message',1.0
JavaScript,UndeclaredIdentifier,processData(index); // index is not defined,,
Python,DuplicateDefinition,"class Processor:
    def parse(self): pass
    def parse(self): pass","class Processor:
    def parse(self): pass",1.0
C++,InfiniteLoop,"while (true) {
    cout << ""name"" << endl;
}","int i = 0;
while (i < 56) {
    cout << i << endl;
    i++;
}",1.0
C,TypeMismatch,char c = 2.5;,,
JavaScript,DivisionByZero,"function updateState() {
  return 90 / (5 - 5);
}",,
Python,NoError,"try:
    temp = int(input())
    print(temp * 99)
except ValueError:
    print('Invalid input')",,
JavaScript,UndeclaredIdentifier,calculateTotal(count); // count is not defined,,
C++,UnusedVariable,"int z = 25;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
JavaScript,DivisionByZero,"let index = 26 / 0;
console.log(index);",,
Java,UnusedVariable,"public class Main {
    public static int compute(int x) {
        int temp = x * 2;
        int result = x + 1;
        return result;
    }
}",,
Python,NoError,"try:
    with open('config.txt') as f:
        config = f.read()
except FileNotFoundError:
    config = '{}'",,
C++,UnusedVariable,"int limit = 74;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
Python,NoError,for item in items:\n    process(item),for item in items:\n    process(item),
Python,InvalidAssignment,86 = rate,weight = 87,1.0
JavaScript,DivisionByZero,"let data = 24 / 0;
console.log(data);",,
Python,WildcardImport,"from random import *
x = randint(1, 100)",,
Java,TypeMismatch,char c = 8;,,
C,MissingDelimiter,float num = 50.0,float num = 36.0;,1.0
C++,UnclosedString,"string s = ""gamma;","string s = ""output"";",1.0
JavaScript,UnusedVariable,"function updateState() {
  let value = 5;
  return 10;
}",,
Java,TypeMismatch,String result = 34;,,
C++,UnusedVariable,"int width = 36;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
C++,LineTooLong,"cout << ""gamma beta beta title body header beta sigma test label label phi gamma debug gamma result output body error footer"" << endl;","cout << ""footer"" << endl;",1.0
Python,UnmatchedBracket,"result = func(a, (b + c, d)
print(result)",,
JavaScript,UndeclaredIdentifier,fetchUser(count); // count is not defined,,
